usuario_id,producto_id,nombre,categoria_general,dwell_time_segundos,created_at
47348f44-0a3c-4086-842b-325b011c7f99,p3,Curso Python para Datos e IA,Académico,24.39,2026-07-03T19:45:06.952797
e42d8ced-fbd1-4e4b-82f0-842ce9a563d9,p7,Kit Arduino Uno R4 Starter Pro,Académico,15.47,2026-07-03T19:45:06.954880
c08ef652-e31d-4cf7-a236-fa79f1287114,p16,Spotify Premium Estudiante (3 meses),Entretenimiento,11.28,2026-07-03T19:45:06.955772
2f07556d-dcc8-41a9-97eb-0f7ee27d8517,p4,Cálculo Diferencial e Integral (Pack Digital),Académico,29.86,2026-07-03T19:45:06.955865
08caf921-ee2a-4b8c-a1b7-3faac7284049,p16,Spotify Premium Estudiante (3 meses),Entretenimiento,15.42,2026-07-03T19:45:06.956052
2351b923-b64c-43ee-a544-06a17fc780d9,p3,Curso Python para Datos e IA,Académico,15.14,2026-07-03T19:45:06.956142
6093f52f-21d6-4f6a-a244-2869f3967a89,p3,Curso Python para Datos e IA,Académico,13.22,2026-07-03T19:45:06.956334
b35b026a-31fb-4f98-a425-6d806d29de83,p19,Mouse Inalámbrico Logitech MX Anywhere 3S,Entretenimiento,12.7,2026-07-03T19:45:06.956602
2020648d-21ea-4ef9-a55e-33e0e3d14a2b,p4,Cálculo Diferencial e Integral (Pack Digital),Académico,33.19,2026-07-03T19:45:06.957714
7bab0dbb-25b4-41cf-a05d-a7e929da1ce8,p18,Silla Ergonómica de Escritorio,Entretenimiento,20.37,2026-07-03T19:45:06.958984
bab967b9-ca5a-472c-85c2-8209711a3b72,p7,Kit Arduino Uno R4 Starter Pro,Académico,38.44,2026-07-03T19:45:06.960436
8e0f88b8-6f5b-49c4-80b2-f0cc9ea26184,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,15.86,2026-07-03T19:45:06.960626
00053d71-61b5-4e25-98b1-ff51c970183f,p4,Cálculo Diferencial e Integral (Pack Digital),Académico,25.07,2026-07-03T19:45:06.961436
6efdca63-2a2e-4fa9-a5c2-63b87e223bb6,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,11.41,2026-07-03T19:45:06.961614
a820ab21-7e63-4d16-9b8b-f6630cebc3ec,p31,Pack de Apuntes UPY: Cálculo y Física,Académico,23.73,2026-07-03T19:45:06.961711
f2f01ffd-d616-4fa7-bb7f-63d3767504f9,p33,Canva Pro Estudiante (6 meses),Entretenimiento,8.78,2026-07-03T19:45:06.963552
cfdef0b3-c86a-4565-acfd-472394d7df81,p10,Álgebra Lineal para IA (eBook + Ejercicios),Académico,24.39,2026-07-03T19:45:06.963824
132489e7-b5f6-4f44-af1f-0c504a7f9c35,p10,Álgebra Lineal para IA (eBook + Ejercicios),Académico,40.69,2026-07-03T19:45:06.965219
7d754a3b-c414-4228-8471-2e8b6217f3fc,p9,Curso Robótica con ROS 2 (Robot Operating System),Académico,26.78,2026-07-03T19:45:06.965665
1643e104-6ab9-405f-bb2f-d875042372ac,p6,Curso Ethical Hacking & Pentesting,Académico,29.54,2026-07-03T19:45:06.965747
3ce352d3-4f92-4e38-9814-d5fbcaaf1056,p2,Microsoft Office 365 Estudiante,Académico,21.95,2026-07-03T19:45:06.965840
6cf4e6fa-3268-4e3b-8243-1cccc3b72feb,p10,Álgebra Lineal para IA (eBook + Ejercicios),Académico,14.76,2026-07-03T19:45:06.966099
870a1364-c0a4-4ef7-9336-d70814f44162,p11,Certificación CompTIA Security+ (Prep),Académico,20.98,2026-07-03T19:45:06.966186
c942c108-82c5-44c6-aa9f-055a93e9a7d3,p4,Cálculo Diferencial e Integral (Pack Digital),Académico,31.17,2026-07-03T19:45:06.967627
b2e5af1e-dfc4-4df9-8570-4e0c971335cd,p2,Microsoft Office 365 Estudiante,Académico,37.03,2026-07-03T19:45:06.967715
1643e104-6ab9-405f-bb2f-d875042372ac,p1,Planner Académico Pro UPY,Académico,43.1,2026-07-03T19:45:06.967807
b2e5af1e-dfc4-4df9-8570-4e0c971335cd,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,11.43,2026-07-03T19:45:06.968073
ae2b41e2-cdb1-4db6-b7a3-0c24d43ce34e,p14,Bocina Portátil JBL Go 4,Entretenimiento,31.58,2026-07-03T19:45:06.968337
68895e64-dd5b-4946-b628-1332d2d43f6a,p15,Control Xbox Wireless (Carbon Black),Entretenimiento,13.69,2026-07-03T19:45:06.968505
6f728f65-c16e-4ece-b3cd-60e88a268300,p33,Canva Pro Estudiante (6 meses),Entretenimiento,7.19,2026-07-03T19:45:06.970638
e3a1e3fd-968f-4b08-8706-bee4cae8154b,p16,Spotify Premium Estudiante (3 meses),Entretenimiento,9.56,2026-07-03T19:45:06.971809
68895e64-dd5b-4946-b628-1332d2d43f6a,p20,Teclado Mecánico Compacto TKL RGB,Entretenimiento,14.94,2026-07-03T19:45:06.971900
394c5a0a-068c-486c-8431-824ab1a31546,p10,Álgebra Lineal para IA (eBook + Ejercicios),Académico,30.93,2026-07-03T19:45:06.971989
44352418-df28-4b8b-b79c-ab543ce76908,p6,Curso Ethical Hacking & Pentesting,Académico,47.56,2026-07-03T19:45:06.972419
132489e7-b5f6-4f44-af1f-0c504a7f9c35,p2,Microsoft Office 365 Estudiante,Académico,24.29,2026-07-03T19:45:06.973619
8db63e65-22e8-4daf-8912-b00e781b5a4d,p1,Planner Académico Pro UPY,Académico,15.63,2026-07-03T19:45:06.974709
5ed70275-46c5-447d-ac0e-42b05eaa2c9e,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,15.52,2026-07-03T19:45:06.975335
7bab0dbb-25b4-41cf-a05d-a7e929da1ce8,p31,Pack de Apuntes UPY: Cálculo y Física,Académico,17.68,2026-07-03T19:45:06.975436
6efdca63-2a2e-4fa9-a5c2-63b87e223bb6,p8,Raspberry Pi 5 (8 GB) Kit Completo,Académico,37.69,2026-07-03T19:45:06.976605
848f38dc-cce1-4871-ae60-ab1536b0ac1f,p3,Curso Python para Datos e IA,Académico,27.04,2026-07-03T19:45:06.976861
bab967b9-ca5a-472c-85c2-8209711a3b72,p9,Curso Robótica con ROS 2 (Robot Operating System),Académico,8.72,2026-07-03T19:45:06.977034
cb6ce875-524c-496c-8d50-3897511daed9,p10,Álgebra Lineal para IA (eBook + Ejercicios),Académico,31.65,2026-07-03T19:45:06.977217
6093f52f-21d6-4f6a-a244-2869f3967a89,p14,Bocina Portátil JBL Go 4,Entretenimiento,9.99,2026-07-03T19:45:06.978201
dc546edf-de51-45dc-8987-30f22afc8e46,p19,Mouse Inalámbrico Logitech MX Anywhere 3S,Entretenimiento,15.45,2026-07-03T19:45:06.978294
ae2b41e2-cdb1-4db6-b7a3-0c24d43ce34e,p19,Mouse Inalámbrico Logitech MX Anywhere 3S,Entretenimiento,17.96,2026-07-03T19:45:06.978559
0cba13c8-f9aa-4981-81ba-aa54ad587982,p3,Curso Python para Datos e IA,Académico,27.06,2026-07-03T19:45:06.978644
08caf921-ee2a-4b8c-a1b7-3faac7284049,p10,Álgebra Lineal para IA (eBook + Ejercicios),Académico,27.85,2026-07-03T19:45:06.978737
b2e5af1e-dfc4-4df9-8570-4e0c971335cd,p11,Certificación CompTIA Security+ (Prep),Académico,29.42,2026-07-03T19:45:06.978999
848f38dc-cce1-4871-ae60-ab1536b0ac1f,p34,Combo Snack de Cafetería UPY,Entretenimiento,21.21,2026-07-03T19:45:06.979171
14c0b949-7f99-44b5-a7df-b33de0d60161,p6,Curso Ethical Hacking & Pentesting,Académico,17.85,2026-07-03T19:45:06.979523
8b3cbf01-31af-4e81-a22b-5b0aa6f1177e,p18,Silla Ergonómica de Escritorio,Entretenimiento,13.4,2026-07-03T19:45:06.980579
cfca7879-0a1e-4075-9eba-7e6e0dd07d5d,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,23.13,2026-07-03T19:45:06.980666
e42d8ced-fbd1-4e4b-82f0-842ce9a563d9,p15,Control Xbox Wireless (Carbon Black),Entretenimiento,14.92,2026-07-03T19:45:06.981790
06293d96-5920-4681-a67f-34a7d2d4d3b0,p8,Raspberry Pi 5 (8 GB) Kit Completo,Académico,19.14,2026-07-03T19:45:06.982032
cfca7879-0a1e-4075-9eba-7e6e0dd07d5d,p31,Pack de Apuntes UPY: Cálculo y Física,Académico,24.25,2026-07-03T19:45:06.982278
8e0f88b8-6f5b-49c4-80b2-f0cc9ea26184,p7,Kit Arduino Uno R4 Starter Pro,Académico,13.45,2026-07-03T19:45:06.983502
77b19267-f330-4386-9673-0e374579775d,p3,Curso Python para Datos e IA,Académico,31.68,2026-07-03T19:45:06.983590
8a0503fd-e748-458f-a448-fae6118cab68,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,20.59,2026-07-03T19:45:06.984107
aae78ab2-827c-46a5-98fc-9ff73693e408,p11,Certificación CompTIA Security+ (Prep),Académico,28.0,2026-07-03T19:45:06.985227
89ec3d91-a6c9-4fa5-95f1-b3f7c9b418a1,p12,Kit Electrónica: Sensores IoT Avanzados,Académico,16.91,2026-07-03T19:45:06.985324
c8a16575-9df3-4916-b708-0fe72f35e9c9,p8,Raspberry Pi 5 (8 GB) Kit Completo,Académico,16.09,2026-07-03T19:45:06.985489
556b55df-e496-465b-8a8f-290d83abe825,p32,Servicio de Tutorías Express en Python,Académico,38.21,2026-07-03T19:45:06.986438
08caf921-ee2a-4b8c-a1b7-3faac7284049,p5,Curso Machine Learning con TensorFlow,Académico,37.15,2026-07-03T19:45:06.987837
2fb72db6-428e-4c3e-b786-88ed0676338f,p1,Planner Académico Pro UPY,Académico,41.55,2026-07-03T19:45:06.988726
6cee9e65-4294-4d7a-9979-023e13041c87,p1,Planner Académico Pro UPY,Académico,34.5,2026-07-03T19:45:06.988904
89ec3d91-a6c9-4fa5-95f1-b3f7c9b418a1,p16,Spotify Premium Estudiante (3 meses),Entretenimiento,7.72,2026-07-03T19:45:06.990173
1e936c09-547d-4cd0-84d1-f96c34456bf0,p11,Certificación CompTIA Security+ (Prep),Académico,13.64,2026-07-03T19:45:06.990335
2351b923-b64c-43ee-a544-06a17fc780d9,p13,Audífonos Inalámbricos JBL Tune 520BT,Entretenimiento,20.29,2026-07-03T19:45:06.991310
a0052413-e2f7-438c-b7cb-1b1d65a09f6b,p14,Bocina Portátil JBL Go 4,Entretenimiento,16.87,2026-07-03T19:45:06.991409
1e936c09-547d-4cd0-84d1-f96c34456bf0,p5,Curso Machine Learning con TensorFlow,Académico,15.59,2026-07-03T19:45:06.991493
b656218b-4117-44ee-9fe8-874ee323ef5e,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,12.48,2026-07-03T19:45:06.991738
6093f52f-21d6-4f6a-a244-2869f3967a89,p12,Kit Electrónica: Sensores IoT Avanzados,Académico,30.57,2026-07-03T19:45:06.992584
6cf4e6fa-3268-4e3b-8243-1cccc3b72feb,p2,Microsoft Office 365 Estudiante,Académico,19.39,2026-07-03T19:45:06.993279
84d3fac4-f48d-4db9-bff2-2fd532149177,p8,Raspberry Pi 5 (8 GB) Kit Completo,Académico,45.48,2026-07-03T19:45:06.994523
8ca66620-0589-4dbc-90a3-6c9cf502e934,p31,Pack de Apuntes UPY: Cálculo y Física,Académico,47.27,2026-07-03T19:45:06.994693
6093f52f-21d6-4f6a-a244-2869f3967a89,p15,Control Xbox Wireless (Carbon Black),Entretenimiento,10.52,2026-07-03T19:45:06.994783
4a479f49-513a-44e4-a57d-e08d25a2efb5,p19,Mouse Inalámbrico Logitech MX Anywhere 3S,Entretenimiento,13.3,2026-07-03T19:45:06.995034
8e0f88b8-6f5b-49c4-80b2-f0cc9ea26184,p2,Microsoft Office 365 Estudiante,Académico,17.82,2026-07-03T19:45:06.996088
c56e1c68-ac32-4ebb-9f5d-d4ec070b6436,p9,Curso Robótica con ROS 2 (Robot Operating System),Académico,18.39,2026-07-03T19:45:06.996446
37676807-2bb4-4ad9-8957-4667461a7c4f,p12,Kit Electrónica: Sensores IoT Avanzados,Académico,19.64,2026-07-03T19:45:06.996692
19bb9a3c-1ecd-46ac-81d7-5d1d37f46519,p8,Raspberry Pi 5 (8 GB) Kit Completo,Académico,16.16,2026-07-03T19:45:06.996782
c56e1c68-ac32-4ebb-9f5d-d4ec070b6436,p34,Combo Snack de Cafetería UPY,Entretenimiento,9.1,2026-07-03T19:45:06.997030
a0052413-e2f7-438c-b7cb-1b1d65a09f6b,p2,Microsoft Office 365 Estudiante,Académico,28.43,2026-07-03T19:45:06.997356
6581ae05-621c-4c91-98b3-f01607aa85fe,p14,Bocina Portátil JBL Go 4,Entretenimiento,9.56,2026-07-03T19:45:06.997748
a49afd41-5d32-44e4-9e39-d3127f94e7d8,p9,Curso Robótica con ROS 2 (Robot Operating System),Académico,24.19,2026-07-03T19:45:06.997828
3d1ecaca-0db7-4a82-90d1-400561534c7d,p13,Audífonos Inalámbricos JBL Tune 520BT,Entretenimiento,11.27,2026-07-03T19:45:06.998066
eec88317-1719-49f9-b96a-acdbdc3714c6,p5,Curso Machine Learning con TensorFlow,Académico,17.83,2026-07-03T19:45:06.998227
c56e1c68-ac32-4ebb-9f5d-d4ec070b6436,p14,Bocina Portátil JBL Go 4,Entretenimiento,14.32,2026-07-03T19:45:06.998498
a820ab21-7e63-4d16-9b8b-f6630cebc3ec,p4,Cálculo Diferencial e Integral (Pack Digital),Académico,20.33,2026-07-03T19:45:06.998910
8e0f88b8-6f5b-49c4-80b2-f0cc9ea26184,p4,Cálculo Diferencial e Integral (Pack Digital),Académico,45.04,2026-07-03T19:45:07.000076
19bb9a3c-1ecd-46ac-81d7-5d1d37f46519,p15,Control Xbox Wireless (Carbon Black),Entretenimiento,17.86,2026-07-03T19:45:07.000157
a8ee427b-9e96-4009-8f82-f6e7953441a4,p32,Servicio de Tutorías Express en Python,Académico,12.91,2026-07-03T19:45:07.000236
fa2db7a3-7fe8-45af-b50c-aa1b079353dd,p31,Pack de Apuntes UPY: Cálculo y Física,Académico,17.05,2026-07-03T19:45:07.000320
1c031be5-d2c9-4f17-94a8-4e5e118c1d0a,p2,Microsoft Office 365 Estudiante,Académico,19.41,2026-07-03T19:45:07.000492
782f5a9e-8ed4-44bc-b4e9-1c4f4f2bd4b6,p8,Raspberry Pi 5 (8 GB) Kit Completo,Académico,18.41,2026-07-03T19:45:07.000660
b2e5af1e-dfc4-4df9-8570-4e0c971335cd,p14,Bocina Portátil JBL Go 4,Entretenimiento,21.76,2026-07-03T19:45:07.000836
0cba13c8-f9aa-4981-81ba-aa54ad587982,p20,Teclado Mecánico Compacto TKL RGB,Entretenimiento,23.18,2026-07-03T19:45:07.001013
2fb72db6-428e-4c3e-b786-88ed0676338f,p1,Planner Académico Pro UPY,Académico,34.0,2026-07-03T19:45:07.001104
d1ca6161-3a2e-453b-8b34-70743d9fb452,p3,Curso Python para Datos e IA,Académico,23.71,2026-07-03T19:45:07.001195
c56e1c68-ac32-4ebb-9f5d-d4ec070b6436,p34,Combo Snack de Cafetería UPY,Entretenimiento,13.37,2026-07-03T19:45:07.001618
7875c496-62c0-455c-aa72-6e53536a3a30,p19,Mouse Inalámbrico Logitech MX Anywhere 3S,Entretenimiento,23.16,2026-07-03T19:45:07.001947
17835ff2-fdaf-4f7e-bb85-1b53bd1c20a9,p18,Silla Ergonómica de Escritorio,Entretenimiento,9.27,2026-07-03T19:45:07.002031
7bab0dbb-25b4-41cf-a05d-a7e929da1ce8,p32,Servicio de Tutorías Express en Python,Académico,27.33,2026-07-03T19:45:07.002112
b2e5af1e-dfc4-4df9-8570-4e0c971335cd,p2,Microsoft Office 365 Estudiante,Académico,34.15,2026-07-03T19:45:07.003375
2351b923-b64c-43ee-a544-06a17fc780d9,p33,Canva Pro Estudiante (6 meses),Entretenimiento,15.96,2026-07-03T19:45:07.003539
68465217-5ac7-4163-8ce6-91f7da074892,p32,Servicio de Tutorías Express en Python,Académico,20.85,2026-07-03T19:45:07.003620
27f718fc-fdfb-4d37-ab9a-bbb75d4cc903,p33,Canva Pro Estudiante (6 meses),Entretenimiento,18.6,2026-07-03T19:45:07.004622
d1ca6161-3a2e-453b-8b34-70743d9fb452,p34,Combo Snack de Cafetería UPY,Entretenimiento,14.23,2026-07-03T19:45:07.006752
a820ab21-7e63-4d16-9b8b-f6630cebc3ec,p5,Curso Machine Learning con TensorFlow,Académico,44.22,2026-07-03T19:45:07.007742
a79762cb-c823-41dc-b0de-48a7f3f51395,p34,Combo Snack de Cafetería UPY,Entretenimiento,18.0,2026-07-03T19:45:07.007941
7d3157ea-4a74-4423-90c9-a20af0cc138a,p7,Kit Arduino Uno R4 Starter Pro,Académico,15.89,2026-07-03T19:45:07.008118
0d13e4a9-9b0b-4578-837d-afbf01bcf38a,p20,Teclado Mecánico Compacto TKL RGB,Entretenimiento,13.91,2026-07-03T19:45:07.008392
2d2502a1-66f7-4554-b0c2-f20c03827115,p7,Kit Arduino Uno R4 Starter Pro,Académico,16.65,2026-07-03T19:45:07.008494
7471abfa-3b26-4935-8b2a-2e6114c62006,p4,Cálculo Diferencial e Integral (Pack Digital),Académico,42.53,2026-07-03T19:45:07.008664
e42d8ced-fbd1-4e4b-82f0-842ce9a563d9,p2,Microsoft Office 365 Estudiante,Académico,22.44,2026-07-03T19:45:07.008840
a49afd41-5d32-44e4-9e39-d3127f94e7d8,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,7.86,2026-07-03T19:45:07.008924
1643e104-6ab9-405f-bb2f-d875042372ac,p19,Mouse Inalámbrico Logitech MX Anywhere 3S,Entretenimiento,10.49,2026-07-03T19:45:07.012278
44352418-df28-4b8b-b79c-ab543ce76908,p20,Teclado Mecánico Compacto TKL RGB,Entretenimiento,10.94,2026-07-03T19:45:07.012377
47348f44-0a3c-4086-842b-325b011c7f99,p33,Canva Pro Estudiante (6 meses),Entretenimiento,12.16,2026-07-03T19:45:07.013369
8b3cbf01-31af-4e81-a22b-5b0aa6f1177e,p13,Audífonos Inalámbricos JBL Tune 520BT,Entretenimiento,16.27,2026-07-03T19:45:07.016075
fa261908-a6ee-4d23-a997-7a08e4e8723e,p13,Audífonos Inalámbricos JBL Tune 520BT,Entretenimiento,9.15,2026-07-03T19:45:07.016520
17835ff2-fdaf-4f7e-bb85-1b53bd1c20a9,p13,Audífonos Inalámbricos JBL Tune 520BT,Entretenimiento,15.56,2026-07-03T19:45:07.017515
2ad6be97-3520-491b-9b73-9ba0565cc013,p15,Control Xbox Wireless (Carbon Black),Entretenimiento,5.92,2026-07-03T19:45:07.017694
8d72a4d5-3806-4928-8364-3933a088a61d,p32,Servicio de Tutorías Express en Python,Académico,22.48,2026-07-03T19:45:07.017943
c3ee368e-3d59-44e8-ba44-5f517efc74ba,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,10.11,2026-07-03T19:45:07.018198
29920c79-f702-4768-a4d3-c932c774e58f,p34,Combo Snack de Cafetería UPY,Entretenimiento,13.06,2026-07-03T19:45:07.018462
c8a16575-9df3-4916-b708-0fe72f35e9c9,p11,Certificación CompTIA Security+ (Prep),Académico,29.35,2026-07-03T19:45:07.018968
00053d71-61b5-4e25-98b1-ff51c970183f,p1,Planner Académico Pro UPY,Académico,17.66,2026-07-03T19:45:07.019305
fa261908-a6ee-4d23-a997-7a08e4e8723e,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,9.02,2026-07-03T19:45:07.019478
4a479f49-513a-44e4-a57d-e08d25a2efb5,p10,Álgebra Lineal para IA (eBook + Ejercicios),Académico,45.08,2026-07-03T19:45:07.019561
aae78ab2-827c-46a5-98fc-9ff73693e408,p17,Mochila Antirrobo con Puerto USB,Entretenimiento,12.7,2026-07-03T19:45:07.019661
6581ae05-621c-4c91-98b3-f01607aa85fe,p19,Mouse Inalámbrico Logitech MX Anywhere 3S,Entretenimiento,18.18,2026-07-03T19:45:07.019989
8d9bd2be-d7c6-4e25-a519-1f17d4a1be03,p2,Microsoft Office 365 Estudiante,Académico,27.88,2026-07-03T19:45:07.020232
