usuario_id,producto_id,tipo_evento,dwell_time_segundos,precio_pagado,metodo_pago,es_fin_de_semana,created_at,carrera,genero,nombre,categoria_general,tiene_gpu_dedicada,student_group
sim_oth_7643,p29,view,12.27,,,True,2026-06-09 18:03:04.948179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4390,p36,view,7.2,,,True,2026-06-09 18:03:04.949180,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6433,p36,view,14.79,,,True,2026-06-29 18:03:04.949180,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6469,p26,view,14.42,,,False,2026-06-15 18:03:04.949180,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3810,p29,view,19.89,,,False,2026-06-22 18:03:04.949180,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2283,p29,view,10.99,,,False,2026-06-06 18:03:04.949180,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3125,p29,view,12.89,,,False,2026-06-24 18:03:04.949180,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6624,p29,view,13.0,,,False,2026-06-15 18:03:04.949180,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7397,p36,view,17.78,,,False,2026-06-16 18:03:04.949180,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7900,p28,view,11.76,,,False,2026-06-19 18:03:04.949180,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8999,p30,view,13.1,,,False,2026-06-12 18:03:04.949180,Ingeniería en Robótica Computacional,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4331,p36,view,14.29,,,False,2026-06-15 18:03:04.949180,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4384,p29,view,12.77,,,False,2026-06-11 18:03:04.949180,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5283,p26,view,10.49,,,False,2026-06-09 18:03:04.949180,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2431,p29,view,12.8,,,True,2026-06-11 18:03:04.949180,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4291,p36,view,15.97,,,True,2026-06-17 18:03:04.949180,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8896,p30,view,8.4,,,False,2026-06-24 18:03:04.949180,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3643,p27,view,12.58,,,False,2026-06-08 18:03:04.949180,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_5000,p28,view,9.58,,,False,2026-06-18 18:03:04.949180,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2171,p30,view,16.4,,,True,2026-06-21 18:03:04.950179,Ingeniería en Robótica Computacional,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3361,p30,view,6.62,,,False,2026-06-30 18:03:04.950179,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2938,p28,view,10.09,,,False,2026-06-21 18:03:04.950179,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7304,p27,view,13.46,,,False,2026-06-23 18:03:04.950179,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4062,p26,view,17.74,,,False,2026-06-04 18:03:04.950179,Ingeniería en Ciberseguridad,No binario,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_8097,p28,view,11.86,,,True,2026-06-11 18:03:04.950179,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2517,p36,view,10.1,,,False,2026-06-23 18:03:04.950179,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_4137,p27,view,18.87,,,False,2026-06-17 18:03:04.950179,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_9535,p36,view,6.89,,,False,2026-06-23 18:03:04.950179,Ingeniería en Sistemas Embebidos Computacionales,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_2854,p26,view,4.18,,,True,2026-06-26 18:03:04.950179,Ingeniería en Ciberseguridad,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6774,p30,view,13.68,,,False,2026-06-13 18:03:04.950179,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_7823,p27,view,10.29,,,False,2026-06-16 18:03:04.950179,Ingeniería en Sistemas Embebidos Computacionales,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6879,p36,view,8.42,,,False,2026-06-21 18:03:04.950179,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_3274,p36,view,14.65,,,False,2026-06-10 18:03:04.950179,Ingeniería en Ciberseguridad,Masculino,Simulated GPU Laptop View,Laptop,True,Other Majors
sim_oth_6546,p28,view,12.98,,,False,2026-06-22 18:03:04.950179,Ingeniería en Robótica Computacional,Femenino,Simulated GPU Laptop View,Laptop,True,Other Majors
